Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
21.0,Female,0.0,3.97915,5.073788988998251,6.69492,6.194938518720109,Arts,ENTJ
26.0,Female,0.0,6.39411,6.381356763634003,5.53479,,,ESTJ
21.0,Male,0.0,3.28989,5.138803182283466,8.46756,5.191664866967201,,INTJ
23.0,Female,0.0,7.03572,5.883408176155502,0.89414,7.031057230888338,Arts,ENFJ
28.0,Female,0.0,8.566,6.615301799640537,1.15284,,Sports,ESFJ
24.0,Male,1.0,8.66532,6.1460671281684505,5.70147,,,ESTP
,Female,0.0,8.99694,6.36144292214893,0.00032,4.912372874941896,,ESFP
23.0,Male,1.0,3.80373,6.875706630785983,,4.000626428294964,,ISFP
36.0,Female,,,6.292538935837831,,2.2170363620280726,,ISTP
29.0,Female,0.0,7.47883,,5.89243,7.03110167464784,Others,ENTJ
28.0,Male,0.0,7.08566,,9.43664,6.241961043871715,Others,ESTJ
30.0,,0.0,8.50693,6.133616189870271,5.44747,4.716955879644212,Arts,ESTP
21.0,Male,0.0,5.23197,4.798336741061089,7.92769,3.215764867136551,Others,ENTP
28.0,Male,0.0,,6.8963907542287215,,,Technology,
37.0,Female,0.0,8.47784,4.119213695664725,8.39798,,Arts,ENTJ
34.0,Male,0.0,8.7593,6.559627716088738,6.5242,,Unknown,ESTJ
29.0,,0.0,3.76321,4.973274995530916,5.67569,6.047280031067945,Arts,INTJ
30.0,Male,0.0,2.43307,6.133507940870146,2.98114,7.289892837404486,Unknown,ISFJ
26.0,Male,0.0,,5.219309641743322,6.50632,7.032011060459006,,INTJ
,Male,1.0,5.52391,6.185808519538432,,4.899720477990053,Others,ESFP
31.0,Male,,0.02674,7.656760706533254,0.1135,5.013532136201716,Unknown,ISFP
25.0,Male,,0.77272,4.022482621362723,,3.576678981091916,Unknown,INFP
39.0,Female,,2.73998,7.454595969787329,,6.5346276929425855,Sports,
38.0,Female,0.0,9.18331,6.635738636743081,7.93499,,Technology,ESTJ
30.0,Male,1.0,2.01066,6.1744908140640336,,3.023319585305138,Unknown,ISFP
,Male,1.0,6.63612,,9.93032,4.92105509947041,Arts,
24.0,,0.0,,6.107656464489554,5.49512,5.840221670099404,,
,Male,0.0,,6.532493326025515,0.50804,6.296399613649585,Technology,ESFJ
30.0,Female,0.0,8.31406,6.4448782008424494,8.66909,5.3879746387049705,,
,,0.0,2.82839,6.319586038217621,8.17753,,Others,ISTJ
27.0,Female,,,3.51561276206466,0.47227,3.6972872264367025,Others,INFP
31.0,Male,0.0,5.63484,6.8393437172353835,8.28537,6.544966210597469,Others,ESTJ
29.0,Female,0.0,4.21471,,,5.959829519847013,Sports,ESFJ
24.0,Female,,0.63593,6.401904851288501,9.138,6.4679789687154905,Arts,ISTJ
,Female,0.0,7.60039,6.612346845878706,3.7605,2.8631149981690616,,ESFP
25.0,Male,0.0,,6.249252792943044,5.11069,6.387095196674408,Others,
22.0,,1.0,9.25416,,3.31408,,Unknown,ENFP
22.0,Male,1.0,5.13797,,,,Others,ENFP
20.0,,0.0,0.55637,4.7960575332827435,1.3737,6.1974313984203695,,INFJ
21.0,Male,1.0,,6.547508544979904,7.20177,4.824521665749942,Technology,INTP
21.0,Female,0.0,2.1107,5.020898921701953,9.93319,0.1642567362923097,Unknown,INTP
28.0,Female,,4.05553,6.1270999842878044,4.99918,,,ISTP
35.0,Female,0.0,8.29393,5.402805542366009,1.145,6.670643557541791,Unknown,ENFJ
28.0,Male,0.0,0.27233,4.968984327332959,6.94208,7.122388639333185,Unknown,INTJ
28.0,Male,0.0,0.73522,6.152892595584551,0.65239,,Others,ISFP
23.0,Male,,1.9048,4.941056001580469,6.78849,5.272339585373221,Technology,INTP
23.0,Male,0.0,,4.775223436128952,2.53089,3.1195470475004177,Unknown,
,Female,0.0,0.54744,6.298440886796421,6.29363,5.992618821546083,Technology,ISTP
30.0,Male,0.0,,6.153143737044253,8.39847,6.250677493167556,Others,ISTJ
30.0,Male,,,7.05616658051259,9.43165,,Sports,ISTJ
23.0,Female,0.0,9.4928,7.354030928160709,,6.42805029107673,Others,
25.0,,,8.38388,4.27720197970729,5.85051,,Technology,ENFP
,Male,0.0,3.84423,6.238045894001329,5.84364,5.244491228506257,Technology,ESFP
,Male,0.0,3.78397,,4.86764,,Arts,ISFP
,,0.0,,3.1989527111071165,1.08422,3.239204301148164,Unknown,ENFP
23.0,,0.0,0.73999,6.316399010949119,0.17159,3.5280111778195766,Others,ISFP
21.0,Female,0.0,3.70135,4.677111142526355,,4.508569395733401,Sports,INFP
31.0,Female,0.0,1.7802,6.190665598258138,9.12115,4.331984331375438,Sports,ISTP
25.0,Male,,8.37438,5.585345009189488,9.54255,1.8108088341335984,Unknown,
23.0,Male,0.0,2.66502,1.767115490219223,8.02034,6.771119908816928,Unknown,
27.0,Male,0.0,9.35966,7.958329396270239,7.43193,5.168321604654069,Technology,ESTP
23.0,,1.0,4.36253,7.308833360874399,,2.7951190514704742,Technology,ESTP
25.0,Male,0.0,5.75174,5.935993590364641,0.66481,6.262922790666109,Others,ENFJ
23.0,Female,0.0,,,8.70992,4.177440960381677,Others,ESTP
21.0,Male,1.0,3.23378,6.28294086935541,9.26475,5.420100072383796,,INTP
,Male,0.0,,,,4.456703331304806,Technology,ISFP
27.0,Male,0.0,7.87337,4.102136999280061,4.523,4.404843973806113,Unknown,ENFP
,,0.0,6.25813,6.310053573245213,1.21543,7.019753117066179,,ESFJ
,Male,0.0,,3.681330395899743,,8.738852132138783,Unknown,INTJ
,Male,,4.21945,7.6765282895561775,7.55153,,Arts,ISTJ
23.0,Male,,1.25678,2.9434233378094725,3.86935,6.258814496607566,,
33.0,,0.0,,6.64934000686714,0.88744,5.902896533881849,Others,
37.0,Male,1.0,1.54181,4.988216654478014,,5.238227643793103,Others,INFP
33.0,,0.0,2.16831,5.535376830710989,,6.883352382384858,,
28.0,Female,0.0,7.69868,6.179986494708893,3.89952,6.395086519594179,Arts,ESFJ
20.0,Male,0.0,9.75294,5.181918524466579,2.12345,,Arts,ENFJ
29.0,Male,,,4.838983297631271,2.84165,6.413797704684629,Arts,
21.0,Female,0.0,1.49065,6.252788120318995,,,Others,
27.0,Male,,3.02666,6.540446143516538,7.83388,,,ISTJ
,Female,0.0,9.19146,4.8204662476689135,8.22592,6.929653161772735,Arts,ENTJ
23.0,,0.0,9.29413,5.198370711910965,6.27644,6.033363064596949,Unknown,ENTJ
,Male,0.0,,6.388759591830676,4.61256,6.44745324355204,Unknown,ISFJ
34.0,Female,,8.07259,7.004077066619619,7.42302,,,ESTJ
,Female,0.0,7.63693,,0.50476,5.991718654825563,Unknown,ESFP
29.0,,1.0,6.78012,6.830224476028053,3.67754,4.0681979289690045,Sports,
24.0,Male,,7.78706,3.5514457130658155,7.10126,,Arts,ENTJ
,Female,,4.06494,5.674709640711466,5.25351,6.861068360060946,Unknown,ENFJ
29.0,Male,0.0,2.1485,6.446507618074882,6.39344,6.662104394336641,Technology,ISFJ
30.0,Male,0.0,2.79872,5.1505790057732455,5.23792,6.2671333119228105,,INFJ
20.0,Male,0.0,4.28198,3.865235578810609,7.85488,4.172048097109773,Others,INTP
25.0,Female,,,5.166298804602755,3.13101,6.345550814468214,Unknown,ENFJ
,Male,0.0,2.741,3.494149697521064,6.14663,7.354395012078955,Others,INFJ
33.0,Female,0.0,0.94226,6.326655770580986,7.64283,4.169165150178811,Others,
23.0,Female,1.0,8.43408,4.1527682190846535,,5.226862561851154,Arts,
32.0,Male,0.0,3.90276,5.4932337800304625,,3.76851719046557,Others,INFP
25.0,Male,1.0,1.38558,5.274926936960208,6.12086,4.736594719408817,,INTP
27.0,Female,0.0,9.46572,5.031897257830396,2.73119,2.7369197313285545,Others,ENFP
33.0,Male,,5.41932,3.989781946131996,3.78444,5.227711068086059,Technology,INFP
,Male,0.0,4.5955,7.782473996708472,7.16281,4.641016965552801,Technology,ISTP
21.0,Female,0.0,5.48192,6.595021964902833,2.15194,6.183828631896484,,ENFJ
28.0,Female,1.0,7.79338,6.401984234579757,4.28005,4.323267955710913,,ESFP
27.0,Female,0.0,3.61596,5.699832750923521,6.68196,7.507478464083382,Arts,INTJ
,Male,0.0,,5.319065400644269,6.30314,6.075449451233142,Arts,ENTJ
24.0,Male,0.0,6.66532,,3.46673,4.596509274036492,Arts,ENFP
20.0,Female,0.0,,,0.31377,7.036034823234051,Sports,INFJ
21.0,Female,0.0,9.90396,4.7485570120484475,,5.567920773039655,Arts,
27.0,Female,0.0,3.37519,,1.47615,6.295907672326732,Arts,INFJ
29.0,Female,0.0,3.09881,4.117194636419665,,6.047744891430382,,
22.0,Male,0.0,0.75327,4.536260850990323,7.84204,5.07827980119579,Sports,INTJ
27.0,Male,0.0,,4.040120655696399,8.33745,4.02746260938409,Arts,ENTP
,,0.0,,7.033210788025363,6.08529,4.151638570579119,Sports,ISTP
24.0,Female,1.0,0.72458,3.2039046447317476,0.82987,,Unknown,
23.0,Female,0.0,9.86345,,7.52799,6.239257923286832,Unknown,
29.0,,,8.89667,6.380052607126296,6.06885,6.214929278469138,Arts,
30.0,Male,,0.13182,5.462875845377787,,6.127559647056862,Arts,
26.0,Male,0.0,0.0128,6.947347630633327,9.65647,4.963730476205715,Unknown,ISTP
32.0,,0.0,4.29179,4.430773207547137,,3.3934595698474697,Unknown,ENTP
25.0,Male,1.0,,2.6772056885331974,,5.456874448159707,,INTP
21.0,Female,1.0,8.09958,,5.80447,2.7342111123323276,Others,ENTP
23.0,Male,0.0,,,3.67056,5.353974045778012,Sports,INFJ
22.0,Male,0.0,,6.605737018448484,,,Unknown,
23.0,Male,0.0,,6.112955132203421,4.83296,2.93764424108653,Arts,
27.0,Male,0.0,1.31956,6.3694775398532215,8.14927,3.821435180440575,Arts,
20.0,,,8.30253,2.726823357245942,2.00608,6.4316854665731755,,
23.0,Male,,0.94441,,4.57788,6.931397483729776,Others,INFJ
26.0,Female,0.0,1.21672,6.257341210725622,9.11836,,Unknown,ISTJ
23.0,Female,0.0,6.43807,6.353125790662763,6.03794,3.409083712396624,Unknown,
28.0,Male,0.0,4.50309,6.726803994079631,2.27023,3.784590576605709,Others,
26.0,Female,1.0,7.07697,4.005288059838397,9.45535,4.196821063901581,Others,ENTP
23.0,Male,0.0,,,,2.6053112667278664,Sports,ISFP
,Male,1.0,7.66417,6.185502479242747,4.56564,4.8518577432580905,Unknown,ESFP
,Female,1.0,6.8619,4.839597187878687,6.63336,4.801444376532622,,ENTP
28.0,Female,0.0,7.3587,5.441737419193778,2.93589,1.003430654273462,,ENFP
29.0,Male,,2.99109,6.6217973653389794,9.05289,,Others,ISTP
27.0,Male,0.0,1.0847,4.726022789553408,5.34713,6.336588469331229,,INFJ
25.0,,0.0,0.95917,3.6832101964692887,9.46425,6.7277223759116715,Unknown,INTJ
43.0,,,4.85929,5.034272544775598,4.51087,6.076365415038166,Unknown,
40.0,Male,0.0,,,0.65222,4.979458305381302,Unknown,ESFP
30.0,Female,0.0,1.07715,6.283311496505422,0.42025,5.551782649800889,Sports,
22.0,Male,,1.54826,,3.00358,2.969522517406368,Arts,INFP
20.0,Female,0.0,1.26657,5.302683381142427,9.77807,6.567450365052295,,INTJ
27.0,Male,0.0,,6.290496165877476,9.25605,,Arts,
,,0.0,8.37304,6.860238370015447,9.47015,5.840099341309904,Sports,ESTJ
34.0,Female,,0.06818,5.853436322608143,2.46924,6.649741629806123,Unknown,INFJ
41.0,,0.0,2.44452,4.79509688861668,0.40766,6.93045166048868,Unknown,INFJ
24.0,Female,0.0,9.80895,6.1796095529277935,9.42454,5.837788745923525,Sports,ESTJ
27.0,,0.0,4.77578,6.32238761985592,1.3146,,Unknown,ESFJ
29.0,Male,1.0,5.58617,6.961021477795091,8.32071,,Technology,
28.0,Female,0.0,6.98645,6.322792613710544,6.05296,5.622460641322158,Arts,ESTP
,Male,,,6.398284678722153,9.50541,8.041459867616286,Sports,ISTJ
34.0,Male,,2.06659,5.433306619667673,5.26774,6.830126380646927,Unknown,INFJ
,Male,0.0,1.83159,6.413954362140713,7.28117,6.466858054541566,Arts,ISTJ
41.0,Male,0.0,,6.438464521576786,7.51161,6.19202980591219,Others,ESTJ
33.0,,0.0,7.40657,,2.95816,6.12641219090043,Sports,ENFJ
,Male,1.0,5.97631,7.723984217873584,5.04125,,Unknown,ESFP
21.0,Female,0.0,8.53757,7.432276798482982,,6.898440222559249,Unknown,
,Female,0.0,9.5285,5.996523656126615,7.25146,6.466585030221688,Technology,ENTJ
36.0,,0.0,,6.934362996615924,7.11672,7.514968978383039,Arts,ISTJ
39.0,Male,1.0,1.09562,4.450668812793755,2.91711,2.65585282000231,Sports,
28.0,Male,,9.29469,,6.96356,6.1020703665338125,Arts,ESTJ
,Female,0.0,8.62805,6.340399018029879,6.46598,6.21960213532579,Unknown,ESTJ
,Female,0.0,,3.3931020477808875,8.43118,6.519924833957042,Unknown,INTJ
28.0,Female,0.0,1.91034,4.4989328585909005,7.9323,6.560548520778742,Unknown,INTJ
,Female,,1.26296,4.772284411034105,,6.3705459897080425,,INTJ
27.0,Male,1.0,3.97537,7.05025639862012,8.15452,2.1066858028158224,Arts,
,Female,0.0,2.75475,,4.36167,6.615555697040675,,INFJ
26.0,Female,0.0,1.4911,6.411165247144483,7.88193,6.535744978462112,Arts,ISTJ
25.0,Male,0.0,5.91225,5.543496214867716,2.48167,7.669246761822462,Others,
34.0,Female,1.0,5.9469,6.3169718253371325,,6.203455250409423,Arts,ESFP
24.0,Female,0.0,,6.5225966051667355,4.42364,6.090558147239399,Arts,ISFJ
25.0,,1.0,2.73715,4.68834299151877,1.27162,,Arts,INFP
33.0,Female,0.0,4.40699,6.1724090140694345,9.32879,6.260745805756656,Others,ISTJ
27.0,,1.0,2.68236,,7.17726,8.437429966469427,Sports,ISTJ
30.0,,1.0,,5.829981360109894,0.82876,4.34273515309137,Others,ENFP
24.0,Male,0.0,4.55048,6.702112005833296,9.78169,,Technology,ISTP
23.0,Female,0.0,5.96242,1.9234299828051016,8.69793,3.731113733351927,Technology,ENTP
,Male,1.0,9.6043,5.1684800403184745,9.00059,5.51827581456499,Unknown,ENTP
27.0,Female,1.0,6.79577,6.575696692668164,6.79052,2.0820030397172355,Technology,
25.0,Male,0.0,3.37088,5.607676529986101,,6.440990847557215,Technology,INTJ
,Male,0.0,2.47441,4.450007037555125,6.54746,6.091978106327884,Unknown,INTJ
32.0,Male,0.0,,2.834797575875161,0.70622,6.258964230966394,Technology,ENFJ
30.0,Male,1.0,4.43309,6.02350875446266,3.14441,3.092223351665264,Arts,ENFP
28.0,Male,,6.38123,4.917668149313941,6.97195,4.431919486169629,,ENTP
24.0,Female,1.0,2.38593,3.6430374486334496,2.65763,5.786844859977981,Unknown,INFP
26.0,Female,0.0,0.34239,,7.07392,4.426369889673937,Unknown,INTP
23.0,Female,1.0,2.1857,,,3.2556219540015916,Unknown,
21.0,Male,,4.53939,4.303632769452505,8.70336,5.835197718080529,Others,INTP
30.0,Female,0.0,1.84784,7.275187874795797,,6.432689932956684,Technology,ISTJ
25.0,Male,0.0,8.37165,,6.49887,5.4102257639060705,Unknown,ESFP
21.0,,0.0,7.95392,5.131909285054144,0.00637,6.09171138032073,Sports,ENFJ
28.0,Male,0.0,5.63277,7.592867617897563,4.99187,6.018058785261232,Others,ESFJ
27.0,,,,5.186343837161329,5.96874,3.5150926286229955,Unknown,
31.0,,0.0,0.23177,5.837794322541804,8.79503,,,INTJ
,Female,0.0,9.51095,6.135861684207853,,,,ESTJ
28.0,Female,0.0,,7.342829904911954,7.31704,6.025014322668103,Others,ESTJ
43.0,Female,0.0,7.17288,6.462627598734989,3.2421,5.617036514980635,Others,ESFP
,Male,0.0,7.38892,7.139678768811597,,,Arts,ESTP
28.0,Female,0.0,7.81534,7.255228267522717,0.97553,,Technology,ESFP
27.0,Female,0.0,,6.254322801528995,2.65249,6.080449996324389,,ISFJ
21.0,Male,,1.14449,4.615412372834776,5.69917,6.443175221149198,Unknown,INFJ
,Male,1.0,5.08626,3.5856628393913583,5.67476,2.8869383492208147,Unknown,INFP
,,0.0,4.37536,,3.09692,6.02593525643943,Technology,
,Female,0.0,3.64927,4.015416595584325,,7.212289889856338,Unknown,ENTJ
34.0,,0.0,,7.007748775992647,9.13807,,Unknown,ESTJ
,Female,0.0,,5.71513196498152,6.84559,4.590308880297698,Others,
,Female,1.0,1.12637,2.506432893786325,,5.039955397296619,Arts,INTP
24.0,Male,0.0,0.37455,5.878557899115036,7.65349,3.6285321649028366,Unknown,INTP
,Female,0.0,5.70069,,0.01089,5.14493459968141,Sports,ESFJ
31.0,Female,0.0,3.89626,6.44100252116242,,4.564350270623311,Unknown,
28.0,Female,0.0,2.65822,4.805820791587935,5.13919,7.198858660117677,Arts,INTJ
26.0,Female,1.0,4.38149,6.123984852873585,1.83086,4.498502211792577,Technology,
30.0,Female,1.0,3.79765,4.078316837276947,0.18221,,Arts,ENFP
23.0,Male,0.0,7.25375,8.068911622670527,6.86761,6.398272825358501,Unknown,ENTJ
,Male,0.0,,7.378336352689513,6.45044,,,ISFJ
27.0,Female,0.0,8.36334,7.008292094753315,9.97699,,,ESTJ
38.0,Female,0.0,0.29262,6.395929847779657,5.62265,,Arts,ISTJ
25.0,,0.0,4.08856,,5.09902,5.679865835618098,Sports,ISFJ
29.0,Male,1.0,,6.337278065957955,8.25057,6.652516875363686,Arts,ESTP
34.0,Male,0.0,0.69312,,,6.243228169574376,Unknown,ISFJ
23.0,Male,0.0,,6.29734392890059,5.49534,3.842285908335822,Sports,ESFP
,Male,1.0,0.74438,4.552064077041043,7.75689,4.769844564832537,Arts,INTP
,,,6.84001,6.441677711003167,4.31589,5.108253570128485,Sports,ESFJ
25.0,Male,,0.61691,6.193705370429335,2.90826,2.949799476062346,Arts,
30.0,Male,0.0,2.99334,5.650230581883646,2.58584,6.450240941812121,Unknown,
,Male,0.0,3.75484,4.669040231583492,6.63436,6.081162266016198,Arts,INTJ
23.0,,0.0,1.59468,6.202494378065646,6.12546,5.006078605705196,Sports,
26.0,Male,1.0,7.24569,,7.6188,6.336195408029917,Unknown,ESTP
,,0.0,0.46189,,7.07733,5.906901260686597,Sports,INTJ
24.0,Female,0.0,7.64116,5.880946928245433,,5.263157476468317,Sports,ENTJ
,Female,0.0,3.79204,6.7123639959586745,1.61692,6.649954971676393,Sports,
,Female,0.0,,6.176362250790622,7.16213,6.600196513836434,Unknown,ISTJ
26.0,Female,0.0,2.76477,4.84316678142833,9.57763,6.578323708965208,Others,ENTJ
37.0,Female,0.0,3.02269,2.0700751948031373,6.02758,5.828616687192736,Sports,INTJ
32.0,Female,1.0,6.6404,7.071445825322355,,4.892100230946597,Others,ESTP
23.0,Male,0.0,3.82872,3.1475243517338027,1.76915,5.168705845573119,Arts,
20.0,Female,0.0,1.05517,6.065786866636767,9.79375,,,INTJ
,Female,0.0,2.85514,6.832197723702411,,6.773163202026005,Sports,INTJ
27.0,,0.0,3.39842,,2.94686,6.145913714141855,,
25.0,Female,0.0,0.42606,,7.86434,5.100237152329988,Sports,ISTJ
37.0,Male,1.0,2.02932,4.574640268258351,9.09143,,Arts,INTP
24.0,,0.0,4.6219,6.04605224749051,5.51978,,Sports,INFJ
21.0,Male,,,4.540442498941377,7.95054,,,INTP
26.0,Male,1.0,,,0.99845,3.286183960552421,Arts,INFP
38.0,Female,,,6.521491997424162,0.85862,6.074360867870251,Others,ISFJ
38.0,Female,0.0,7.47352,7.328371801414168,,5.945054286670222,Sports,ESTJ
29.0,Male,0.0,,6.375509361294439,9.60354,7.465498412541169,Arts,ESTJ
26.0,Female,0.0,0.0345,6.222058591762789,7.62127,4.498990839756244,Unknown,ISTP
31.0,Male,1.0,1.12899,6.132920877913485,9.31115,3.2839045354584018,Others,ISTP
21.0,Male,0.0,3.91533,5.318894406785688,4.42698,,Unknown,INFP
34.0,Male,1.0,4.19321,3.9596209896073904,,3.658428193032107,Technology,ENTP
29.0,Female,0.0,1.62175,6.1114691269135655,,6.348597223703294,Arts,ISTJ
28.0,,0.0,0.92522,6.18688495906341,9.51898,,,ISTP
23.0,Male,1.0,9.1014,6.323517582043969,8.99398,1.25139386132897,Unknown,ESTP
30.0,Male,1.0,9.23707,6.529795407211823,2.93561,4.756082835899716,Unknown,
29.0,Female,0.0,,6.911789344792787,2.80966,5.256882786687542,,ISFP
29.0,Male,1.0,6.77263,5.267682725693797,7.70997,4.341769294063692,Arts,ENTP
,,0.0,8.92069,2.074032970694973,7.50747,6.823198923863355,Unknown,ENTJ
,,,7.16545,7.852816672275416,7.29486,3.848706258614718,Others,ESTP
32.0,Male,1.0,6.65716,6.191212939795504,5.87114,1.4481411653048664,Arts,ESTP
,Male,0.0,6.51765,7.025642565835721,6.86288,2.8059196102073294,Unknown,
23.0,Male,0.0,,3.0179247854183715,5.69439,,Unknown,INFP
27.0,,0.0,6.44043,5.01060514752471,6.74949,6.659976077206583,Arts,ENTJ
25.0,Female,0.0,4.22401,5.617310618240053,3.35101,,Others,ENFP
,Female,0.0,1.6886,,5.86031,,Unknown,INTJ
25.0,Male,,,,0.11765,1.7639083332140997,Unknown,INFP
,,0.0,,6.139767809165845,,,Unknown,
,Female,0.0,3.75374,4.98663435592159,3.6017,4.543360167105089,Unknown,ENFP
24.0,,0.0,0.49699,,7.14517,6.9386411638648,Others,ISTJ
,Male,0.0,8.73381,6.780937343356898,9.64211,4.274631976462647,Unknown,ESTP
23.0,Male,0.0,7.50641,3.244210820842463,,5.562366004952367,Technology,
,Male,0.0,6.0218,2.396909590961367,,,Arts,ENFP
25.0,Male,1.0,,6.181783216925963,,1.912605065666833,Sports,ISTP
24.0,,1.0,8.69225,4.7439537379266525,7.00934,6.528832196617516,Technology,ENTP
26.0,Female,0.0,,,9.78498,6.071867609036641,Unknown,ISTJ
30.0,Female,1.0,3.07994,4.961345518923358,,,,
22.0,Male,0.0,6.01446,,9.97988,5.862994783657339,Sports,ENTJ
29.0,Male,,,6.648933248329643,1.63969,7.163836054574844,Others,ISFP
33.0,Male,0.0,2.84461,,1.98299,,Others,ISFJ
22.0,Male,,,4.403519660869728,8.33865,,Others,INTJ
20.0,Female,0.0,0.52982,3.8794244339308905,5.4206,6.333908911059796,Arts,INTJ
28.0,Male,0.0,5.49701,7.263179217975269,,3.0951673283284427,Sports,ISTP
26.0,Male,1.0,,,3.96048,,Technology,INFP
19.0,Female,0.0,0.62099,6.172766941727613,2.09636,6.107601118931456,,INFJ
33.0,,0.0,3.88763,,1.18704,5.503095131695375,Sports,ENFJ
31.0,Male,0.0,8.44789,4.588613973831007,2.89237,6.669260112723682,Unknown,ENFJ
24.0,Female,0.0,7.62195,5.31395029124859,1.29757,6.086937659079691,,ENFJ
28.0,,0.0,,6.273202028488043,9.40068,,Sports,ISTJ
32.0,Female,0.0,3.66478,,9.32137,3.1882742245149247,Others,ISTP
28.0,Female,,4.80705,5.488420601690411,,2.6761075929971083,Arts,ENFP
23.0,Female,1.0,1.61056,6.412594244035865,2.78891,5.169171823431377,,ISFP
24.0,Male,0.0,,6.184860724357006,9.62374,3.053930617190791,Unknown,ISTP
,Female,,3.58227,6.998800408006838,,,Unknown,ESTP
34.0,,1.0,1.39529,6.266025478150858,7.04558,4.04140120733937,Others,ISTP
26.0,Male,,8.44014,,4.07096,5.5977720720506055,Sports,ENFJ
30.0,Female,0.0,1.36253,6.419936078525709,9.74006,5.6277708224504925,Sports,ISTJ
,Female,,7.31842,3.2427583224373837,9.43962,5.369961941443035,Technology,
25.0,Male,,0.06047,6.8163442087095385,,7.266730553568217,Others,ISFJ
22.0,Female,0.0,9.65812,5.180923746142729,1.20966,6.151370099397559,Arts,ENFJ
26.0,Female,0.0,,4.5160934260458525,8.27568,7.020464538453579,Unknown,INTJ
26.0,Male,0.0,7.19035,7.517660149536104,,3.9514775271278855,Unknown,ESTP
23.0,Female,,0.95203,3.458287028147907,9.07646,6.47468303073686,Technology,INTJ
,,1.0,,,7.33387,5.090008666483399,,ISTP
34.0,Male,1.0,3.21357,,3.18403,,Technology,INFP
28.0,Female,1.0,5.15697,5.350850355785058,,1.2614032756097249,Unknown,
25.0,Male,0.0,1.57203,8.142007666054717,2.27209,6.627699182932937,,ISFJ
24.0,Male,0.0,6.41487,7.147397771860694,5.37523,5.3968117807522145,Others,
23.0,Female,,4.41367,,1.80957,6.452217221642248,,INFJ
25.0,Female,1.0,1.60009,6.476454360193068,2.93102,4.54164967328698,Others,ISFP
32.0,Male,0.0,4.33734,7.740693388125481,6.34965,5.284405770024412,,ISFJ
27.0,Male,1.0,5.33092,,7.91898,4.239424671135273,,ENTP
28.0,Male,0.0,2.33758,3.089220132276729,2.0041,6.25028060137035,,INFJ
39.0,,0.0,,6.431713023667316,9.17581,6.232532201016822,Unknown,
27.0,Male,0.0,6.24973,,1.76835,6.018207031743042,,ESFJ
,Female,0.0,,5.431264533269637,9.21843,6.367432629239678,,INTJ
21.0,Male,0.0,7.87408,4.386170915977636,,5.906230278162054,Sports,ENFJ
21.0,Male,0.0,7.04273,7.196286357634701,7.63203,6.199353783294173,Others,ENTJ
24.0,Female,,3.61476,,7.00148,3.0571075992131216,Unknown,ISTP
22.0,Female,0.0,1.26364,,7.55724,3.708871882749864,Unknown,INTP
25.0,Male,,4.80241,4.817140494551829,9.52335,8.454298963670915,Technology,INTJ
26.0,Female,,2.17519,5.636722285907226,7.41168,5.622772100961177,Unknown,INTP
29.0,Female,0.0,9.50016,2.6933629383339923,5.23692,,Technology,ENFJ
,Male,1.0,8.42975,7.059634170192108,,,Arts,ESFP
23.0,Male,0.0,7.27491,3.666614464165731,,6.354432850187866,Arts,ENTJ
28.0,,1.0,2.5027,6.70015511696679,9.67313,4.260014126963048,Sports,
27.0,Female,1.0,1.58822,7.056149827524345,7.02371,,Others,
31.0,Male,0.0,1.49134,6.623825406908805,0.11017,5.783542885085042,Sports,ISFJ
29.0,Female,1.0,7.46276,6.284079870193374,3.29515,4.680121250020273,Others,ESFP
